obs_id,zone_id,timestamp,source,value_db,category_tag
O08191,Z01,2023-01-27 04:11:00,sensor,66.04,traffic
O08192,Z07,2023-01-13 11:26:00,report,55.9,construction
O08193,Z11,2023-02-17 11:31:00,report,59.29,event
O08194,Z07,2023-02-09 23:18:00,sensor,60.91,other
O08195,Z09,2023-01-20 02:00:00,report,61.08,traffic
O08196,Z12,2023-01-03 06:54:00,sensor,69.98,music
O08197,Z04,2023-01-02 06:48:00,sensor,66.44,event
O08198,Z09,2023-01-12 22:28:00,report,80.77,music
O08199,Z04,2023-02-17 10:08:00,sensor,82.06,event
O08200,Z07,2023-01-06 03:35:00,sensor,60.8,traffic
O08201,Z04,2023-02-23 17:00:00,report,21.63,other
O08202,Z06,2023-02-02 21:26:00,sensor,72.37,traffic
O08203,Z09,2023-01-22 06:58:00,sensor,54.6,traffic
O08204,Z02,2023-02-11 05:32:00,sensor,51.99,music
O08205,Z08,2023-02-20 19:01:00,sensor,56.02,music
O08206,Z07,2023-01-25 12:14:00,report,55.53,other
O08207,Z05,2023-01-31 05:32:00,sensor,66.12,construction
O08208,Z03,2023-01-27 10:37:00,report,44.41,event
O08209,Z01,2023-01-13 06:43:00,report,49.22,other
O08210,Z01,2023-02-15 05:42:00,report,63.43,traffic
O08211,Z04,2023-02-01 11:13:00,report,66.23,construction
O08212,Z11,2023-02-17 03:42:00,sensor,66.42,construction
O08213,Z12,2023-01-17 23:21:00,sensor,52.13,music
O08214,Z12,2023-01-22 13:28:00,sensor,50.22,other
O08215,Z11,2023-01-22 01:52:00,sensor,54.93,traffic
O08216,Z06,2023-01-26 16:29:00,sensor,62.4,music
O08217,Z02,2023-01-09 22:54:00,report,74.85,event
O08218,Z03,2023-01-19 19:18:00,sensor,39.53,other
O08219,Z06,2023-01-11 23:38:00,sensor,57.79,other
O08220,Z09,2023-01-11 00:58:00,sensor,46.67,event
O08221,Z02,2023-01-18 18:29:00,report,43.48,music
O08222,Z07,2023-01-18 18:05:00,sensor,69.67,music
O08223,Z12,2023-01-06 13:54:00,report,65.45,music
O08224,Z07,2023-02-23 11:08:00,sensor,64.49,construction
O08225,Z12,2023-02-21 12:06:00,report,69.21,event
O08226,Z12,2023-02-06 21:52:00,sensor,55.2,construction
O08227,Z10,2023-01-20 17:54:00,report,55.67,other
O08228,Z05,2023-01-13 21:54:00,report,81.86,event
O08229,Z08,2023-01-31 13:55:00,report,57.53,traffic
O08230,Z12,2023-01-16 17:34:00,report,67.35,event
O08231,Z11,2023-01-22 00:49:00,sensor,60.06,other
O08232,Z02,2023-02-14 11:38:00,report,41.52,music
O08233,Z12,2023-01-29 16:12:00,sensor,39.55,construction
O08234,Z10,2023-02-14 20:47:00,report,54.21,other
O08235,Z04,2023-01-25 00:59:00,sensor,70.56,other
O08236,Z05,2023-01-06 04:40:00,report,67.88,traffic
O08237,Z07,2023-01-25 03:35:00,report,69.14,construction
O08238,Z07,2023-01-03 22:33:00,report,50.13,other
O08239,Z01,2023-01-29 04:00:00,sensor,76.16,traffic
O08240,Z04,2023-02-10 22:13:00,sensor,50.35,traffic
O08241,Z03,2023-01-01 18:39:00,report,62.13,music
O08242,Z08,2023-01-28 07:28:00,sensor,59.9,traffic
O08243,Z04,2023-02-11 14:14:00,report,58.26,event
O08244,Z09,2023-01-15 12:23:00,report,73.39,music
O08245,Z01,2023-01-30 20:06:00,sensor,52.95,event
O08246,Z07,2023-02-12 10:31:00,report,46.5,construction
O08247,Z10,2023-01-27 15:30:00,sensor,60.2,event
O08248,Z05,2023-01-26 14:12:00,sensor,56.0,traffic
O08249,Z07,2023-01-17 23:38:00,sensor,93.77,other
O08250,Z12,2023-01-22 08:27:00,report,66.77,construction
O08251,Z12,2023-02-12 01:48:00,report,55.91,other
O08252,Z09,2023-01-28 17:07:00,sensor,49.44,construction
O08253,Z06,2023-01-14 03:08:00,sensor,41.2,music
O08254,Z07,2023-01-09 10:17:00,report,49.75,other
O08255,Z01,2023-02-13 01:36:00,report,61.15,other
O08256,Z01,2023-01-20 00:54:00,sensor,74.27,event
O08257,Z07,2023-01-08 10:38:00,report,71.22,traffic
O08258,Z01,2023-01-02 02:58:00,sensor,62.29,traffic
O08259,Z08,2023-01-14 16:32:00,report,56.77,event
O08260,Z07,2023-01-29 22:14:00,report,62.69,music
O08261,Z05,2023-01-16 12:48:00,sensor,54.81,other
O08262,Z11,2023-01-03 17:38:00,report,77.18,traffic
O08263,Z04,2023-01-07 18:33:00,report,58.11,other
O08264,Z07,2023-02-01 02:33:00,sensor,59.14,construction
O08265,Z02,2023-01-13 00:22:00,report,37.84,construction
O08266,Z11,2023-02-04 20:16:00,sensor,58.05,event
O08267,Z11,2023-01-05 03:05:00,sensor,68.36,construction
O08268,Z06,2023-02-08 09:55:00,sensor,49.32,other
O08269,Z05,2023-01-11 21:36:00,report,52.49,traffic
O08270,Z03,2023-01-21 18:28:00,sensor,67.93,construction
O08271,Z03,2023-01-16 17:34:00,report,45.23,music
O08272,Z08,2023-01-25 13:02:00,report,70.58,construction
O08273,Z12,2023-02-03 18:20:00,sensor,54.68,construction
O08274,Z05,2023-01-02 20:13:00,report,56.11,other
O08275,Z04,2023-02-04 14:18:00,report,48.76,construction
O08276,Z01,2023-02-03 03:32:00,sensor,63.78,music
O08277,Z04,2023-01-11 22:48:00,sensor,84.6,other
O08278,Z11,2023-02-22 14:45:00,sensor,67.81,construction
O08279,Z07,2023-02-18 12:15:00,sensor,51.36,traffic
O08280,Z08,2023-01-08 11:59:00,report,71.36,other
O08281,Z02,2023-02-05 10:07:00,sensor,56.83,construction
O08282,Z02,2023-01-05 15:32:00,report,73.74,traffic
O08283,Z06,2023-01-29 14:25:00,report,68.07,music
O08284,Z02,2023-02-07 04:45:00,sensor,30.57,traffic
O08285,Z04,2023-01-04 04:33:00,report,49.96,event
O08286,Z08,2023-01-18 01:22:00,sensor,69.44,construction
O08287,Z11,2023-02-23 00:13:00,report,61.52,traffic
O08288,Z07,2023-01-29 15:33:00,report,49.76,traffic
O08289,Z10,2023-02-25 20:10:00,report,53.66,other
O08290,Z08,2023-02-12 05:24:00,report,40.94,event
O08291,Z08,2023-01-05 06:59:00,report,59.12,event
O08292,Z10,2023-02-23 13:30:00,report,82.11,event
O08293,Z02,2023-02-14 23:19:00,report,68.05,construction
O08294,Z08,2023-01-23 05:22:00,report,81.9,event
O08295,Z05,2023-02-13 16:34:00,sensor,68.82,event
O08296,Z03,2023-02-16 13:41:00,sensor,70.27,traffic
O08297,Z09,2023-01-24 03:48:00,sensor,79.74,traffic
O08298,Z06,2023-02-17 13:30:00,sensor,63.77,construction
O08299,Z09,2023-02-25 11:04:00,report,58.13,music
O08300,Z07,2023-01-19 23:26:00,report,70.33,traffic
O08301,Z11,2023-01-24 01:42:00,report,74.54,other
O08302,Z01,2023-02-08 17:12:00,sensor,55.2,traffic
O08303,Z10,2023-01-15 08:27:00,report,52.78,traffic
O08304,Z03,2023-02-18 15:20:00,report,61.39,traffic
O08305,Z04,2023-02-10 09:47:00,report,68.31,music
O08306,Z04,2023-02-14 07:54:00,sensor,67.98,other
O08307,Z10,2023-01-10 07:19:00,report,45.76,construction
O08308,Z05,2023-02-19 10:28:00,sensor,79.12,event
O08309,Z02,2023-01-21 10:46:00,report,53.59,other
O08310,Z11,2023-01-09 12:12:00,sensor,57.35,construction
O08311,Z03,2023-01-18 21:47:00,sensor,50.97,music
O08312,Z02,2023-01-25 03:42:00,report,86.98,construction
O08313,Z12,2023-02-14 16:58:00,report,62.42,other
O08314,Z08,2023-02-17 08:30:00,report,51.49,construction
O08315,Z04,2023-02-10 15:01:00,sensor,68.64,other
O08316,Z06,2023-02-11 08:30:00,report,67.69,construction
O08317,Z07,2023-02-03 03:36:00,sensor,58.12,traffic
O08318,Z10,2023-01-10 05:46:00,report,68.41,traffic
O08319,Z12,2023-01-12 22:14:00,sensor,51.75,other
O08320,Z12,2023-01-01 12:11:00,report,55.07,construction
O08321,Z11,2023-02-07 08:55:00,sensor,39.9,other
O08322,Z06,2023-01-18 10:23:00,report,46.76,traffic
O08323,Z09,2023-02-09 05:20:00,sensor,78.08,traffic
O08324,Z05,2023-02-19 00:03:00,sensor,76.41,event
O08325,Z07,2023-01-15 00:12:00,sensor,60.66,other
O08326,Z03,2023-01-28 15:12:00,report,76.63,event
O08327,Z10,2023-01-01 09:28:00,report,58.4,event
O08328,Z08,2023-01-07 13:53:00,report,57.57,construction
O08329,Z02,2023-01-13 04:49:00,report,60.57,traffic
O08330,Z09,2023-01-27 05:54:00,report,58.75,other
O08331,Z06,2023-01-25 09:40:00,sensor,57.85,event
O08332,Z08,2023-01-25 01:43:00,sensor,71.43,construction
O08333,Z01,2023-02-06 05:54:00,report,61.5,other
O08334,Z08,2023-01-12 16:38:00,report,67.12,music
O08335,Z08,2023-02-12 06:25:00,sensor,70.31,traffic
O08336,Z07,2023-01-13 07:01:00,report,63.88,music
O08337,Z01,2023-01-07 15:10:00,report,50.3,construction
O08338,Z09,2023-02-19 00:15:00,sensor,46.47,music
O08339,Z05,2023-02-08 01:32:00,report,61.49,music
O08340,Z05,2023-02-06 02:40:00,sensor,58.29,music
O08341,Z04,2023-01-17 20:45:00,sensor,60.87,traffic
O08342,Z04,2023-01-07 01:45:00,sensor,59.84,music
O08343,Z07,2023-01-16 12:27:00,sensor,85.84,construction
O08344,Z09,2023-01-18 11:53:00,report,46.7,event
O08345,Z02,2023-01-19 00:34:00,report,40.1,music
O08346,Z10,2023-02-24 12:09:00,sensor,63.32,other
O08347,Z06,2023-01-05 03:40:00,sensor,56.24,other
O08348,Z05,2023-02-03 13:05:00,sensor,63.16,music
O08349,Z12,2023-02-19 13:47:00,sensor,65.84,traffic
O08350,Z03,2023-02-25 12:57:00,sensor,72.84,event
O08351,Z07,2023-02-07 00:40:00,sensor,44.93,music
O08352,Z05,2023-02-09 21:21:00,sensor,54.43,other
O08353,Z11,2023-02-09 03:58:00,report,64.29,construction
O08354,Z05,2023-01-18 02:01:00,report,67.7,music
O08355,Z11,2023-02-01 17:34:00,report,81.93,event
O08356,Z08,2023-02-25 07:54:00,sensor,69.56,traffic
O08357,Z07,2023-01-23 01:55:00,sensor,59.43,event
O08358,Z03,2023-01-14 16:36:00,sensor,51.1,event
O08359,Z05,2023-02-17 08:54:00,sensor,54.36,music
O08360,Z02,2023-02-21 02:41:00,sensor,54.07,music
O08361,Z03,2023-02-09 16:23:00,sensor,66.55,construction
O08362,Z04,2023-02-12 21:01:00,report,62.57,traffic
O08363,Z07,2023-01-28 14:06:00,report,46.76,other
O08364,Z06,2023-01-15 07:42:00,sensor,55.64,traffic
O08365,Z08,2023-02-18 02:16:00,report,68.78,other
O08366,Z06,2023-01-23 08:47:00,sensor,63.52,construction
O08367,Z10,2023-02-21 17:44:00,sensor,65.69,event
O08368,Z10,2023-01-12 05:00:00,sensor,63.83,other
O08369,Z11,2023-02-05 02:22:00,sensor,76.26,traffic
O08370,Z09,2023-02-07 21:22:00,sensor,62.36,traffic
O08371,Z08,2023-02-25 12:35:00,sensor,56.14,traffic
O08372,Z03,2023-01-27 19:27:00,sensor,50.84,event
O08373,Z01,2023-02-24 10:48:00,sensor,62.5,music
O08374,Z12,2023-01-15 22:08:00,report,35.59,other
O08375,Z02,2023-01-15 19:18:00,sensor,58.16,traffic
O08376,Z04,2023-02-22 22:48:00,sensor,57.94,event
O08377,Z01,2023-02-17 05:31:00,report,46.36,other
O08378,Z07,2023-02-22 04:50:00,sensor,50.72,other
O08379,Z04,2023-02-02 09:18:00,sensor,68.1,construction
O08380,Z08,2023-02-11 12:22:00,report,62.31,construction
O08381,Z10,2023-02-07 18:17:00,sensor,61.02,other
O08382,Z06,2023-02-17 16:01:00,sensor,63.06,construction
O08383,Z01,2023-02-03 13:40:00,report,60.93,traffic
O08384,Z05,2023-02-05 13:41:00,sensor,72.43,construction
O08385,Z10,2023-02-11 01:32:00,report,61.23,traffic
O08386,Z06,2023-01-04 08:59:00,report,45.42,traffic
O08387,Z06,2023-02-07 00:53:00,report,76.3,traffic
O08388,Z09,2023-01-09 06:29:00,report,63.7,construction
O08389,Z02,2023-01-04 19:03:00,report,54.11,event
O08390,Z05,2023-01-17 15:36:00,sensor,47.47,other
O08391,Z02,2023-02-14 02:30:00,sensor,63.96,music
O08392,Z05,2023-02-24 22:00:00,sensor,58.83,construction
O08393,Z12,2023-01-17 11:25:00,report,75.74,other
O08394,Z07,2023-01-22 21:59:00,report,56.54,construction
O08395,Z08,2023-01-19 08:38:00,report,51.63,music
O08396,Z07,2023-01-01 14:08:00,sensor,68.96,music
O08397,Z07,2023-02-16 01:49:00,report,69.25,music
O08398,Z05,2023-01-07 04:00:00,sensor,61.69,other
O08399,Z01,2023-01-13 13:33:00,sensor,66.76,other
O08400,Z11,2023-01-10 11:53:00,sensor,59.62,other
O08401,Z11,2023-02-07 20:18:00,sensor,62.34,event
O08402,Z04,2023-02-07 07:49:00,report,71.65,traffic
O08403,Z07,2023-01-02 04:25:00,report,66.25,music
O08404,Z08,2023-01-24 04:44:00,report,58.31,music
O08405,Z09,2023-01-19 17:59:00,sensor,73.52,construction
O08406,Z11,2023-02-17 03:27:00,sensor,36.35,music
O08407,Z08,2023-02-03 02:29:00,report,80.52,construction
O08408,Z05,2023-02-23 20:35:00,sensor,42.94,construction
O08409,Z06,2023-01-16 15:24:00,report,53.73,construction
O08410,Z10,2023-02-23 16:14:00,sensor,59.59,traffic
O08411,Z04,2023-02-09 11:15:00,report,58.54,construction
O08412,Z12,2023-02-14 12:02:00,report,70.06,construction
O08413,Z03,2023-02-08 17:53:00,report,49.42,construction
O08414,Z05,2023-02-15 00:05:00,sensor,62.61,event
O08415,Z10,2023-02-21 19:31:00,report,54.22,music
O08416,Z06,2023-01-18 23:31:00,sensor,62.95,music
O08417,Z08,2023-01-03 08:48:00,sensor,59.35,other
O08418,Z07,2023-01-30 17:04:00,report,60.93,event
O08419,Z07,2023-02-25 10:36:00,report,54.5,music
O08420,Z04,2023-02-09 12:06:00,sensor,54.9,construction
O08421,Z11,2023-01-17 00:21:00,report,62.87,construction
O08422,Z07,2023-02-04 23:37:00,sensor,69.44,traffic
O08423,Z09,2023-02-25 23:01:00,report,54.02,traffic
O08424,Z12,2023-02-13 15:56:00,report,51.31,music
O08425,Z10,2023-02-10 08:56:00,sensor,66.13,traffic
O08426,Z08,2023-02-24 22:58:00,sensor,59.67,traffic
O08427,Z11,2023-02-02 21:50:00,report,68.3,music
O08428,Z02,2023-02-13 23:27:00,sensor,50.94,music
O08429,Z06,2023-02-02 14:11:00,sensor,42.21,music
O08430,Z04,2023-01-20 02:07:00,sensor,54.67,event
O08431,Z09,2023-02-24 10:28:00,report,52.34,music
O08432,Z02,2023-01-10 12:20:00,report,59.21,construction
O08433,Z09,2023-02-23 02:35:00,sensor,53.63,other
O08434,Z02,2023-01-11 15:48:00,report,67.41,construction
O08435,Z05,2023-02-06 21:37:00,sensor,57.12,other
O08436,Z07,2023-01-02 20:33:00,report,61.5,traffic
O08437,Z12,2023-02-14 11:43:00,report,61.58,event
O08438,Z04,2023-01-30 22:14:00,sensor,61.95,event
O08439,Z04,2023-01-30 13:13:00,sensor,59.76,other
O08440,Z06,2023-01-24 18:25:00,report,65.11,traffic
O08441,Z08,2023-02-22 03:27:00,report,52.04,event
O08442,Z09,2023-02-15 03:17:00,report,73.99,traffic
O08443,Z01,2023-01-04 23:46:00,report,57.63,traffic
O08444,Z08,2023-01-24 13:02:00,sensor,46.88,construction
O08445,Z02,2023-01-04 23:27:00,report,61.88,traffic
O08446,Z08,2023-02-19 19:31:00,sensor,51.49,other
O08447,Z07,2023-02-03 23:10:00,sensor,66.65,other
O08448,Z09,2023-02-12 10:47:00,report,82.1,construction
O08449,Z08,2023-01-14 23:17:00,report,52.13,other
O08450,Z12,2023-02-01 18:52:00,sensor,63.32,event
O08451,Z02,2023-02-21 20:58:00,report,42.44,construction
O08452,Z07,2023-01-27 20:52:00,report,64.54,event
O08453,Z08,2023-02-16 11:32:00,report,51.14,other
O08454,Z12,2023-02-12 23:15:00,report,53.75,traffic
O08455,Z01,2023-02-23 22:20:00,sensor,48.99,other
O08456,Z12,2023-02-14 04:22:00,sensor,67.32,music
O08457,Z12,2023-02-21 15:29:00,sensor,70.07,other
O08458,Z06,2023-01-13 22:25:00,sensor,60.23,traffic
O08459,Z08,2023-01-19 07:44:00,sensor,51.36,event
O08460,Z01,2023-01-11 11:24:00,sensor,75.9,traffic
O08461,Z05,2023-01-08 06:57:00,sensor,52.5,music
O08462,Z11,2023-01-26 15:29:00,report,38.38,construction
O08463,Z08,2023-02-19 00:28:00,sensor,64.58,construction
O08464,Z08,2023-02-06 22:47:00,report,48.95,traffic
O08465,Z08,2023-01-28 06:47:00,report,69.89,traffic
O08466,Z07,2023-02-25 09:11:00,report,56.19,construction
O08467,Z10,2023-02-16 19:58:00,sensor,66.04,event
O08468,Z04,2023-02-02 17:40:00,sensor,74.02,music
O08469,Z12,2023-01-27 14:25:00,sensor,47.91,construction
O08470,Z08,2023-01-03 04:47:00,report,54.34,event
O08471,Z04,2023-01-05 12:40:00,sensor,59.24,other
O08472,Z02,2023-01-21 16:19:00,report,75.38,event
O08473,Z08,2023-01-09 10:26:00,sensor,53.42,event
O08474,Z07,2023-02-21 14:57:00,sensor,54.05,traffic
O08475,Z11,2023-01-14 13:39:00,sensor,64.78,music
O08476,Z12,2023-01-07 10:45:00,report,54.23,traffic
O08477,Z11,2023-02-22 05:25:00,sensor,61.53,construction
O08478,Z05,2023-01-02 22:39:00,report,44.48,construction
O08479,Z02,2023-02-25 04:09:00,sensor,82.14,music
O08480,Z07,2023-01-29 13:25:00,report,46.52,event
O08481,Z11,2023-01-01 10:14:00,sensor,56.78,event
O08482,Z03,2023-02-10 20:07:00,report,59.68,other
O08483,Z05,2023-01-15 10:14:00,sensor,79.13,other
O08484,Z12,2023-01-28 02:29:00,sensor,46.75,event
O08485,Z09,2023-01-05 07:33:00,sensor,79.84,event
O08486,Z08,2023-01-15 05:07:00,sensor,67.57,music
O08487,Z08,2023-02-24 17:48:00,report,64.17,event
O08488,Z06,2023-01-22 11:08:00,report,50.15,traffic
O08489,Z06,2023-01-08 00:28:00,sensor,65.71,event
O08490,Z11,2023-01-24 15:00:00,report,52.77,construction
O08491,Z10,2023-01-24 01:35:00,report,72.67,other
O08492,Z08,2023-02-21 08:18:00,sensor,50.29,construction
O08493,Z04,2023-01-22 21:37:00,report,58.87,construction
O08494,Z06,2023-02-05 12:38:00,sensor,54.45,music
O08495,Z04,2023-01-21 13:01:00,sensor,50.12,music
O08496,Z11,2023-01-12 10:42:00,report,67.41,traffic
O08497,Z06,2023-01-06 15:51:00,report,65.35,event
O08498,Z02,2023-02-25 18:12:00,report,72.09,other
O08499,Z05,2023-02-07 10:13:00,sensor,42.2,construction
O08500,Z08,2023-02-21 06:17:00,report,70.64,event
O08501,Z09,2023-02-11 00:42:00,sensor,85.05,other
O08502,Z08,2023-01-28 22:10:00,sensor,55.48,construction
O08503,Z05,2023-01-27 02:25:00,report,78.95,music
O08504,Z02,2023-01-21 04:44:00,report,57.37,event
O08505,Z04,2023-01-10 04:08:00,report,46.28,music
O08506,Z01,2023-02-17 21:32:00,sensor,56.94,traffic
O08507,Z02,2023-01-18 16:44:00,sensor,70.48,construction
O08508,Z10,2023-02-16 14:04:00,report,51.62,traffic
O08509,Z09,2023-02-08 21:16:00,sensor,54.0,music
O08510,Z05,2023-02-05 21:48:00,sensor,65.94,construction
O08511,Z07,2023-02-02 03:31:00,sensor,60.03,traffic
O08512,Z12,2023-01-01 16:54:00,sensor,65.85,event
O08513,Z09,2023-02-04 18:38:00,sensor,62.38,event
O08514,Z11,2023-02-02 01:34:00,sensor,64.8,event
O08515,Z01,2023-01-13 06:18:00,sensor,55.68,event
O08516,Z01,2023-02-05 23:07:00,sensor,62.32,event
O08517,Z07,2023-02-15 07:21:00,report,50.73,other
O08518,Z10,2023-01-03 20:11:00,sensor,72.88,construction
O08519,Z02,2023-01-07 13:44:00,report,53.66,other
O08520,Z05,2023-01-27 00:56:00,sensor,71.29,traffic
O08521,Z03,2023-01-19 13:28:00,report,57.66,event
O08522,Z03,2023-02-02 03:09:00,report,62.02,other
O08523,Z09,2023-02-25 06:25:00,sensor,55.05,traffic
O08524,Z08,2023-02-22 08:39:00,report,49.84,other
O08525,Z12,2023-02-16 10:38:00,sensor,42.55,construction
O08526,Z07,2023-01-01 18:09:00,sensor,49.45,construction
O08527,Z04,2023-01-06 23:53:00,report,56.76,music
O08528,Z06,2023-01-27 21:22:00,report,62.12,traffic
O08529,Z07,2023-01-26 11:31:00,sensor,70.1,construction
O08530,Z01,2023-01-19 18:39:00,report,55.54,traffic
O08531,Z05,2023-01-16 16:36:00,report,51.18,event
O08532,Z11,2023-01-07 12:17:00,report,45.57,traffic
O08533,Z09,2023-01-25 04:56:00,report,64.8,construction
O08534,Z03,2023-02-19 04:54:00,sensor,73.83,traffic
O08535,Z08,2023-01-10 08:57:00,report,72.66,music
O08536,Z05,2023-01-07 05:26:00,sensor,67.1,construction
O08537,Z11,2023-02-25 18:23:00,report,66.39,music
O08538,Z05,2023-01-21 17:25:00,sensor,76.98,other
O08539,Z12,2023-01-01 22:20:00,sensor,63.32,other
O08540,Z04,2023-01-20 01:33:00,sensor,66.46,event
O08541,Z05,2023-02-10 08:53:00,sensor,56.79,music
O08542,Z09,2023-02-03 11:36:00,sensor,46.38,other
O08543,Z03,2023-01-01 13:39:00,report,53.16,event
O08544,Z07,2023-02-09 06:11:00,report,59.91,other
O08545,Z07,2023-02-21 04:29:00,report,60.61,construction
O08546,Z03,2023-01-16 13:34:00,sensor,79.26,traffic
O08547,Z03,2023-01-31 10:14:00,report,60.81,traffic
O08548,Z09,2023-01-14 19:47:00,report,71.79,event
O08549,Z11,2023-01-31 17:52:00,sensor,55.65,construction
O08550,Z03,2023-02-02 00:05:00,report,56.88,music
O08551,Z02,2023-02-13 00:26:00,sensor,46.71,other
O08552,Z05,2023-01-24 00:08:00,report,52.58,other
O08553,Z05,2023-01-18 14:14:00,report,65.27,construction
O08554,Z05,2023-01-07 20:18:00,sensor,60.08,other
O08555,Z02,2023-01-02 23:13:00,sensor,69.43,construction
O08556,Z12,2023-02-14 03:52:00,report,61.81,music
O08557,Z08,2023-02-24 18:40:00,sensor,56.48,music
O08558,Z07,2023-02-10 15:47:00,report,81.48,music
O08559,Z08,2023-02-11 20:08:00,sensor,59.06,traffic
O08560,Z02,2023-02-12 01:18:00,sensor,71.63,other
O08561,Z04,2023-02-02 08:15:00,report,55.99,other
O08562,Z03,2023-01-26 00:50:00,sensor,67.1,other
O08563,Z08,2023-01-31 22:30:00,report,69.28,construction
O08564,Z04,2023-02-25 23:59:00,report,62.08,construction
O08565,Z03,2023-01-21 06:37:00,sensor,36.46,other
O08566,Z03,2023-01-09 08:08:00,report,60.18,music
O08567,Z08,2023-01-29 05:29:00,report,72.3,event
O08568,Z06,2023-01-29 21:21:00,sensor,65.27,construction
O08569,Z02,2023-02-12 16:33:00,report,64.46,construction
O08570,Z02,2023-01-07 09:33:00,report,42.78,music
O08571,Z01,2023-01-15 22:24:00,sensor,52.8,other
O08572,Z04,2023-02-07 12:45:00,report,64.11,other
O08573,Z09,2023-02-25 09:11:00,sensor,64.1,event
O08574,Z08,2023-01-22 22:40:00,sensor,72.15,event
O08575,Z11,2023-02-02 19:19:00,report,58.55,music
O08576,Z01,2023-01-25 18:44:00,sensor,64.06,other
O08577,Z03,2023-02-03 10:15:00,sensor,60.16,traffic
O08578,Z03,2023-01-21 09:26:00,sensor,50.13,music
O08579,Z12,2023-02-12 22:41:00,report,37.44,other
O08580,Z05,2023-01-27 23:28:00,report,64.31,other
O08581,Z11,2023-02-20 02:33:00,report,61.74,construction
O08582,Z12,2023-01-27 23:58:00,sensor,53.82,construction
O08583,Z10,2023-01-21 19:45:00,report,43.81,event
O08584,Z10,2023-01-09 22:04:00,sensor,66.3,other
O08585,Z06,2023-02-17 14:11:00,sensor,57.34,event
O08586,Z11,2023-01-04 02:39:00,report,65.57,music
O08587,Z04,2023-02-01 15:36:00,report,78.64,construction
O08588,Z07,2023-02-13 06:32:00,report,38.59,event
O08589,Z05,2023-02-19 18:39:00,report,53.0,music
O08590,Z10,2023-01-06 22:30:00,sensor,57.91,construction
O08591,Z01,2023-01-03 17:45:00,sensor,74.55,traffic
O08592,Z01,2023-01-07 23:16:00,sensor,43.64,other
O08593,Z07,2023-02-12 13:38:00,sensor,79.36,music
O08594,Z03,2023-01-21 02:20:00,report,61.36,event
O08595,Z10,2023-01-22 03:16:00,sensor,59.04,other
O08596,Z12,2023-01-26 14:06:00,sensor,58.02,other
O08597,Z01,2023-01-01 22:16:00,report,55.64,other
O08598,Z12,2023-01-31 05:17:00,sensor,70.48,construction
O08599,Z08,2023-02-24 21:57:00,report,49.31,other
O08600,Z07,2023-01-28 11:45:00,sensor,63.45,other
O08601,Z05,2023-02-22 16:12:00,sensor,56.16,event
O08602,Z02,2023-01-30 03:37:00,report,52.38,construction
O08603,Z12,2023-01-22 02:11:00,sensor,85.86,event
O08604,Z04,2023-02-18 07:20:00,sensor,64.19,music
O08605,Z08,2023-01-24 21:28:00,report,66.13,music
O08606,Z08,2023-01-14 08:57:00,sensor,71.38,music
O08607,Z06,2023-02-04 15:20:00,sensor,45.79,construction
O08608,Z11,2023-01-05 00:19:00,report,77.52,other
O08609,Z02,2023-01-17 00:30:00,report,34.91,traffic
O08610,Z11,2023-02-13 20:11:00,sensor,52.31,music
O08611,Z02,2023-02-12 18:38:00,sensor,55.41,music
O08612,Z05,2023-01-26 12:56:00,report,65.82,other
O08613,Z08,2023-02-23 21:17:00,report,62.19,construction
O08614,Z12,2023-01-06 14:07:00,sensor,58.33,event
O08615,Z04,2023-01-24 12:27:00,sensor,59.88,traffic
O08616,Z04,2023-01-10 11:48:00,sensor,50.22,music
O08617,Z10,2023-01-24 22:09:00,report,45.03,event
O08618,Z09,2023-01-29 23:47:00,report,67.27,music
O08619,Z04,2023-01-21 23:00:00,report,66.94,other
O08620,Z02,2023-02-17 01:42:00,report,75.84,construction
O08621,Z09,2023-02-14 07:41:00,report,52.1,music
O08622,Z07,2023-01-18 23:26:00,sensor,66.93,construction
O08623,Z11,2023-01-25 02:16:00,sensor,57.16,music
O08624,Z11,2023-01-16 03:49:00,report,71.9,construction
O08625,Z08,2023-01-22 12:44:00,report,70.22,event
O08626,Z04,2023-02-07 01:37:00,report,62.11,traffic
O08627,Z11,2023-02-08 10:25:00,report,56.6,construction
O08628,Z01,2023-01-04 20:25:00,sensor,69.61,music
O08629,Z03,2023-02-15 03:50:00,sensor,66.47,event
O08630,Z11,2023-01-05 12:16:00,sensor,53.16,music
O08631,Z09,2023-01-30 23:51:00,sensor,46.72,event
O08632,Z09,2023-01-07 02:13:00,report,57.11,construction
O08633,Z12,2023-02-16 15:47:00,sensor,75.15,other
O08634,Z07,2023-01-24 05:30:00,sensor,71.46,other
O08635,Z06,2023-02-07 23:34:00,report,48.88,music
O08636,Z08,2023-01-31 22:03:00,report,48.32,event
O08637,Z05,2023-02-03 18:37:00,sensor,72.75,music
O08638,Z02,2023-01-12 22:37:00,report,48.64,other
O08639,Z10,2023-01-07 10:18:00,sensor,65.09,music
O08640,Z01,2023-01-04 21:08:00,sensor,53.84,construction
O08641,Z12,2023-02-22 03:13:00,sensor,76.17,music
O08642,Z09,2023-02-06 06:30:00,report,52.3,music
O08643,Z01,2023-01-11 02:15:00,report,71.43,other
O08644,Z09,2023-01-19 02:23:00,report,61.85,music
O08645,Z02,2023-02-14 04:47:00,sensor,62.52,other
O08646,Z05,2023-01-12 22:40:00,report,40.3,traffic
